VehicleID,CustomerGrade,AuctionPurchaseDate,AuctionPurchaseAmount,AuctionSaleDate,AuctionSaleAmount,VehicleType,Year,Make,Model,Trim,BodyType,AuctionPurchaseOdometer,AutomaticTransmission,DriveType
35361,C,2014-05-14,10495,2015-06-25,5040,SUV,2009,Volkswagen,Tiguan,SE,SUV,82482,1,FWD
27946,A,2013-09-10,6785,2015-05-28,6357,Truck,2007,Chevrolet,Silverado 1500 Classic,Work Truck,Pickup,91927,1,RWD
26299,B,2012-11-08,5075,2015-05-29,680,Car,2007,Chrysler,PT Cruiser,Touring,Wagon,82513,1,NA
2716,A,2013-10-30,10685,2015-01-07,5693,Car,2004,BMW,5 Series,525i,Sedan,66367,0,RWD
7790,B,2014-07-15,8480,2015-04-21,4913.61,Car,2008,Honda,Civic,LX,Sedan,104880,1,FWD
27109,B,2014-06-20,7500,2015-07-14,1887.56,Car,2009,Pontiac,G6,Base,Sedan,83334,1,FWD
17082,D,2013-02-27,5840,2015-07-15,668,Car,2008,Pontiac,G5,Base,Coupe,89373,1,NA
1097,B,2012-10-18,6525,2015-03-11,3382.1,Car,2007,Nissan,Versa,1.8 S,Hatchback,100375,1,NA
9618,C,2014-01-27,6640,2015-03-02,3743,Car,2010,Chevrolet,Cobalt,LT,Sedan,98491,1,FWD
14122,A,2012-12-20,7215,2015-05-12,2148.5,Car,2004,Audi,A4,1.8T quattro,Sedan,120250,1,NA
5802,A,2013-01-24,7450,2015-04-21,1790,SUV,2007,Dodge,Durango,SXT,SUV,90732,1,NA
10321,B,2012-03-14,5775,2015-12-16,378.5,Car,2007,Dodge,Caliber,Base,Wagon,94679,0,NA
27685,C,2014-11-12,8120,2015-10-28,4256.06,SUV,2006,Nissan,Murano,SE,SUV,90264,1,AWD
24439,C,2014-01-14,6870,2015-11-03,2902,SUV,2006,Mercury,Mountaineer,Luxury,SUV,87811,1,AWD
937,C,2012-09-13,6040,2015-07-29,1377,Car,2005,Chevrolet,Impala,Base,Sedan,98054,1,NA
10669,B,2012-10-12,7240,2015-10-14,2826,Car,2008,Chevrolet,Impala,LS,Sedan,152881,1,NA
12704,B,2012-10-24,5540,2015-09-18,2805.41,SUV,2005,Buick,Rendezvous,CX,SUV,93961,1,NA
27897,B,2013-06-18,8685,2015-03-05,7816.25,Car,2006,Honda,Accord,EX V-6,Sedan,102201,1,FWD
15221,C,2014-03-17,7640,2015-07-09,3500,Car,2009,Dodge,Avenger,SXT,Sedan,98309,1,FWD
17854,D,2014-01-02,10275,2015-10-14,3108.55,Car,2009,Volkswagen,Passat,Komfort,Wagon,84521,1,FWD
27963,A,2013-09-17,7940,2015-12-10,5200.81,Car,2006,Buick,LaCrosse,CXL,Sedan,77583,1,FWD
30726,C,2013-02-21,7150,2015-09-17,2732,Car,2007,Chevrolet,Malibu,LT,Sedan,86377,1,NA
24979,C,2014-05-15,8440,2015-03-24,6142.81,Car,2009,Ford,Taurus,SEL,Sedan,98971,1,FWD
9704,A,2014-03-13,9860,2015-01-19,7391,Car,2006,Mercedes-Benz,C-Class,C 230 Sport,Sedan,90003,1,RWD
1350,C,2012-12-18,5800,2015-01-21,1081,Car,2007,Dodge,Caliber,Base,Wagon,93574,0,NA
28954,A,2013-01-30,8770,2015-08-06,2700.18,SUV,2008,Pontiac,Torrent,Base,SUV,92644,1,NA
7982,A,2014-09-23,11250,2015-06-23,10297.5,SUV,2010,Chevrolet,Equinox,LT,SUV,90003,1,FWD
32220,B,2012-08-27,5725,2015-05-05,1350,Car,2008,Chevrolet,Aveo,LS,Sedan,51267,1,NA
30224,B,2012-05-08,6650,2015-04-02,419,Car,2005,Toyota,Corolla,LE,Sedan,158724,1,NA
18038,C,2014-03-21,6785,2015-05-07,2177,Car,2006,Pontiac,G6,GT,Coupe,84444,1,FWD
34244,B,2013-09-24,9025,2015-04-02,4138.1,Car,2009,Buick,LaCrosse,CX,Sedan,59357,1,FWD
18061,C,2014-03-26,9340,2015-05-28,5286.77,Car,2008,Pontiac,G6,Base,Sedan,37677,1,FWD
27284,C,2014-11-12,8500,2015-12-01,5314,Car,2008,Lincoln,MKZ,Base,Sedan,86493,1,FWD
9325,C,2013-08-20,5900,2015-01-19,2696,Car,2006,Dodge,Stratus,SXT,Sedan,54515,1,FWD
22300,A,2012-06-21,7040,2015-03-03,3168.08,SUV,2004,Kia,Sorento,LX,SUV,108681,1,NA
15417,C,2014-05-23,4275,2015-08-05,1282,Car,2006,Chevrolet,Aveo,LS,Sedan,82051,1,FWD
9810,C,2014-05-02,11340,2015-07-28,6253.13,Car,2011,Ford,Fusion,SE,Sedan,64549,1,FWD
13959,C,2012-10-10,5170,2015-05-13,1240,Car,2007,Chrysler,PT Cruiser,Base,Convertible,88859,1,NA
34802,C,2014-06-30,6125,2015-08-12,2457.84,Car,2006,Chevrolet,HHR,LT,Wagon,73992,1,FWD
25071,B,2014-05-30,11275,2015-10-20,5556,SUV,2008,Cadillac,SRX,V6,SUV,84451,1,RWD
12089,C,2014-06-18,9640,2015-11-25,3424.5,SUV,2011,Dodge,Journey,Mainstreet,SUV,99096,1,FWD
26422,B,2013-07-01,10600,2015-12-28,2427,Truck,2004,Chevrolet,Silverado 1500,Work Truck,Pickup,102732,1,4WD
17229,A,2013-05-01,9140,2015-04-09,4345.5,SUV,2007,Nissan,Pathfinder,SE,SUV,104667,1,NA
11938,B,2014-04-21,9705,2015-06-18,5110,SUV,2010,Kia,Sportage,LX,SUV,92016,1,4X4
34007,C,2013-06-04,9200,2015-07-23,6575.5,Truck,2005,Ford,F-150,STX,Pickup,110665,1,4WD
15033,C,2013-12-18,8780,2015-12-23,3174.85,Car,2008,Nissan,Altima,2.5 S,Sedan,96476,1,FWD
28280,A,2014-11-24,10290,2015-10-29,9106.5,SUV,2008,GMC,Acadia,SLT-2,SUV,103830,1,FWD
14771,A,2013-09-18,5240,2015-08-19,1941.08,Car,2008,Hyundai,Sonata,GLS,Sedan,100938,1,FWD
21561,D,2014-10-24,8520,2015-07-30,3620.2,Car,2007,Chrysler,300,Base,Sedan,77776,1,RWD
7624,B,2014-06-05,7080,2015-06-10,3016,Car,2009,Nissan,Sentra,2,Sedan,107809,1,FWD
2879,C,2013-11-26,8640,2015-10-14,4451,Car,2010,Ford,Fusion,SE,Sedan,86282,1,FWD
7168,C,2014-02-13,9740,2015-10-13,4058,SUV,2010,Dodge,Journey,SXT,SUV,94216,1,FWD
26929,B,2014-04-01,7040,2015-12-29,3271.65,Car,2008,Ford,Focus,SE,Sedan,94859,1,FWD
5762,B,2013-01-15,7240,2015-04-28,2020,Car,2007,Saturn,Aura,XE,Sedan,89069,1,NA
10003,A,2014-09-15,8540,2015-10-27,7237,Car,2011,Chevrolet,Impala,LT Fleet,Sedan,73413,1,FWD
18694,B,2011-10-25,7175,2015-08-27,847,Car,2007,Saturn,Aura,XE,Sedan,76365,1,NA
18076,C,2014-04-03,9560,2015-08-26,4411.5,SUV,2005,Toyota,Highlander,Base,SUV,106328,1,FWD
28746,B,2012-09-18,7080,2015-12-17,1627,Car,2003,Chevrolet,Monte Carlo,SS,Coupe,89461,1,NA
27613,B,2014-07-23,9200,2015-05-13,5415,Car,2012,Ford,Focus,S,Sedan,62561,1,FWD
23291,B,2013-04-01,12390,2015-10-21,3214.47,SUV,2008,Jeep,Commander,Sport,SUV,74504,1,4X4
12986,C,2013-08-13,9555,2015-09-04,3895.5,Car,2009,Chevrolet,Impala,LT,Sedan,64821,1,FWD
13502,C,2011-11-25,9675,2015-02-04,2812,Car,2004,Cadillac,CTS,Base,Sedan,85613,1,NA
7536,C,2014-05-20,12505,2015-09-08,7080,SUV,2007,Ford,Edge,SEL Plus,SUV,88088,1,FWD
32374,B,2012-11-29,10625,2015-08-11,805,Car,2007,Chrysler,300,Touring,Sedan,76539,1,NA
27002,B,2014-05-15,10070,2015-05-20,7210,Car,2012,Chevrolet,Malibu,LS Fleet,Sedan,75070,1,FWD
11891,A,2014-03-26,5040,2015-11-13,3121.8,Car,2009,Chevrolet,Aveo,LT,Sedan,87194,1,FWD
4427,C,2015-03-25,9325,2015-12-23,5814.5,SUV,2010,Dodge,Journey,SXT,SUV,101732,1,FWD
25511,B,2014-09-02,11275,2015-11-10,10649.07,SUV,2011,Dodge,Journey,R/T,SUV,86940,1,FWD
35154,C,2013-11-21,5540,2015-07-07,1299,Car,2005,Hyundai,Elantra,GLS,Sedan,72208,1,FWD
475,C,2012-03-22,10775,2015-03-18,6013,Car,2006,Dodge,Charger,SE,Sedan,88752,1,NA
8916,A,2012-12-04,11610,2015-02-09,3956,SUV,2005,BMW,X3,3.0i,SUV,95803,1,NA
21531,B,2014-09-18,11050,2015-12-10,4879,SUV,2008,Volvo,XC90,3.2,SUV,83461,1,FWD
13242,A,2014-06-05,9240,2015-07-10,5002,Car,2008,Nissan,Altima,2.5 S SULEV,Coupe,102019,1,FWD
7830,C,2014-07-29,9060,2015-09-01,5233,Car,2007,Audi,A6,3.2,Sedan,93828,1,FWD
11672,C,2013-12-19,6440,2015-10-23,2895.68,Car,2009,Ford,Focus,SE,Sedan,77350,1,FWD
32604,C,2013-04-29,8425,2015-05-12,2548,Car,2004,Cadillac,CTS,Base,Sedan,80001,1,RWD
4233,C,2014-11-06,8400,2015-10-21,5737,Car,2010,Kia,Soul,!,Wagon,91727,1,FWD
14292,C,2013-03-06,8240,2015-07-01,1004.7,Car,2007,Chevrolet,Impala,LS,Sedan,92009,1,NA
2061,A,2013-06-13,7860,2015-08-06,1421.94,Car,2006,Chrysler,300,Base,Sedan,95695,1,RWD
29334,C,2013-09-26,7630,2015-02-13,716,Car,2008,Nissan,Sentra,2,Sedan,82848,1,FWD
29765,C,2014-05-30,7975,2015-08-13,4811,Car,2007,Toyota,Camry,LE,Sedan,104429,1,FWD
52,A,2011-08-18,7075,2015-06-10,1065,Car,2006,Chevrolet,Cobalt,LS,Sedan,144604,1,NA
20852,C,2013-05-22,6370,2015-05-07,3446.99,Car,2005,Chevrolet,Malibu Maxx,Fleet,Hatchback,69058,1,FWD
13985,C,2012-10-24,7240,2015-02-11,2027,Car,2005,Pontiac,Grand Prix,Base,Sedan,96163,1,NA
4042,A,2014-07-24,10440,2015-10-28,5361,Car,2011,Chevrolet,Impala,LTZ,Sedan,99963,1,FWD
17779,C,2013-11-27,6740,2015-07-02,4937.5,SUV,2007,Ford,Escape,XLT,SUV,93195,1,FWD
1899,C,2013-05-14,7e3,2015-02-25,3534,SUV,2004,Kia,Sorento,EX,SUV,93545,1,NA
26352,B,2013-02-19,5880,2015-08-25,1837,Car,2006,Chevrolet,HHR,LT,Wagon,94257,1,NA
13469,B,2011-10-28,8975,2015-11-17,3318,SUV,2004,Toyota,Highlander,Base,SUV,88343,1,NA
3133,C,2014-01-22,8425,2015-03-17,6189,Car,2011,Ford,Fusion,SE,Sedan,84235,1,FWD
22767,A,2012-11-02,11500,2015-03-11,8868,Car,2011,Toyota,Corolla,LE,Sedan,42555,1,NA
30722,C,2013-02-20,6840,2015-02-05,4962,Car,2006,Chevrolet,Impala,LS,Sedan,93135,1,FWD
7286,C,2014-03-21,9940,2015-09-01,2265,SUV,2008,Hyundai,Santa Fe,GLS,SUV,94264,1,FWD
16268,B,2011-09-28,6675,2015-06-18,2958.6,Car,2006,Chevrolet,HHR,LT,Wagon,91835,1,NA
7269,B,2014-03-18,7860,2015-12-08,5221.43,Car,2011,Chevrolet,HHR,LS,Wagon,51449,1,FWD
19131,B,2012-12-06,6440,2015-10-06,2235.03,SUV,2006,GMC,Envoy,SLE,SUV,98212,1,NA
4210,B,2014-10-29,7965,2015-10-08,2557,Car,2011,Nissan,Altima,2.5 S,Sedan,107422,1,FWD
18445,B,2014-09-23,8840,2015-04-16,8293.2,Car,2011,Toyota,Corolla,LE,Sedan,87771,1,FWD
21603,C,2015-01-02,5700,2015-11-11,642.33,Car,2010,Kia,Rio,LX,Sedan,76974,1,FWD
513,B,2012-04-18,8990,2015-07-22,4527,SUV,2006,Jeep,Commander,Base,SUV,105555,1,NA
24355,B,2013-12-11,3925,2015-04-14,2771.55,Car,2005,Hyundai,Elantra,GLS SULEV,Hatchback,109302,1,FWD
17225,C,2013-05-01,8740,2015-11-25,1659.5,Car,2009,Saturn,Aura,XE,Sedan,83346,1,NA
24622,B,2014-02-27,7040,2015-04-03,6403,Car,2010,Hyundai,Accent,GLS,Sedan,65566,1,FWD
299,B,2011-12-15,5200,2015-10-14,162,Van,2005,Ford,Freestar,SE,Mini-Van,87811,1,NA
6709,B,2013-10-15,13175,2015-11-24,4733,Truck,2007,Dodge,Ram Pickup 1500,SLT,Pickup,83519,1,RWD
5891,C,2013-02-15,6795,2015-08-25,3971.5,Car,2007,Chevrolet,HHR,LT,Wagon,92097,1,NA
8142,C,2014-11-21,12800,2015-05-12,9457.5,SUV,2007,HUMMER,H3,Base,SUV,109306,1,4WD
27827,B,2013-02-19,8085,2015-01-14,3060.14,Car,2010,Chevrolet,HHR,LT,Wagon,88329,1,NA
14731,B,2013-09-04,7340,2015-08-26,5145.32,Car,2008,Chevrolet,Cobalt,LT,Sedan,75923,1,FWD
31827,B,2014-10-17,7730,2015-09-17,3716.95,Car,2007,Dodge,Charger,Base,Sedan,92161,1,RWD
28766,B,2012-09-25,6780,2015-09-17,1207,SUV,2004,Dodge,Durango,SLT,SUV,112409,1,NA
29121,C,2013-05-08,6225,2015-09-17,2138.33,Van,2007,Kia,Sedona,LX,Mini-Van,96706,1,NA
19224,C,2013-02-12,8340,2015-01-22,5897,Truck,2004,Chevrolet,Silverado 1500,Base,Pickup,87584,1,NA
15094,C,2014-01-29,9740,2015-10-07,4687,Car,2010,Ford,Fusion,SE,Sedan,68419,1,FWD
28597,A,2012-06-01,8075,2015-03-10,1057,Car,2006,Nissan,Altima,2.5 S,Sedan,84670,1,NA
2482,C,2013-09-13,7630,2015-01-27,4441.48,Car,2010,Chevrolet,Impala,LT,Sedan,83655,1,FWD
20365,B,2011-10-28,5575,2015-06-11,2681,Car,2006,Ford,Taurus,SEL,Sedan,93239,1,NA
30489,B,2012-10-05,9440,2015-06-11,749,Car,2005,MINI,Cooper,Base,Hatchback,75450,0,NA
17252,B,2013-05-10,6740,2015-02-19,2150.5,Car,2009,Chevrolet,Cobalt,LT,Sedan,80256,1,NA
28599,B,2012-06-01,7175,2015-09-24,2541,Car,2007,Mitsubishi,Galant,DE,Sedan,120069,1,NA
34989,C,2014-11-26,5300,2015-11-05,3468.68,Car,2007,Ford,Focus,ZX5 SES,Hatchback,68742,1,FWD
27980,C,2013-10-04,5225,2015-02-26,2119.37,Car,2005,Ford,Focus,ZX5 S,Hatchback,74754,1,FWD
1854,C,2013-05-02,8240,2015-01-28,2703.99,SUV,2005,Dodge,Durango,SLT,SUV,105455,1,RWD
17113,C,2013-03-12,8440,2015-03-12,3907.5,Car,2010,Chevrolet,HHR,LT,Wagon,75146,1,NA
30375,C,2012-08-23,4475,2015-04-23,1698.1,Car,2004,Buick,LeSabre,Limited,Sedan,101725,1,NA
1220,C,2012-11-14,12905,2015-11-25,4257,Car,2011,Ford,Taurus,SE,Sedan,81866,1,NA
31061,B,2013-09-26,8240,2015-10-15,4466.25,Car,2007,Toyota,Camry,SE,Sedan,89937,1,FWD
35240,A,2014-02-12,8740,2015-05-26,4196.56,SUV,2008,Jeep,Liberty,Sport,SUV,88299,1,4X4
4695,A,2011-11-23,9175,2015-08-11,1425,SUV,2008,Suzuki,XL7,Premium,SUV,72741,1,NA
22779,B,2012-11-06,11400,2015-03-13,8703,Car,2011,Toyota,Corolla,LE,Sedan,45440,1,NA
28098,B,2014-03-11,8885,2015-02-12,5982,Car,2011,Nissan,Sentra,2.0 SR,Sedan,88652,1,FWD
31816,C,2014-10-02,6900,2015-12-03,3902.7,Car,2008,Nissan,Altima,2.5 S,Sedan,95710,1,FWD
22507,C,2012-09-13,9050,2015-07-08,3252,SUV,2004,Mercedes-Benz,M-Class,ML 500,SUV,148102,1,NA
34089,B,2013-07-16,10239,2015-03-26,5531.63,Van,2008,Toyota,Sienna,CE 8-Passenger,Mini-Van,95036,1,FWD
5774,C,2013-01-16,9760,2015-12-01,4177,Car,2009,Dodge,Charger,SE,Sedan,91702,1,NA
32257,C,2012-09-27,7740,2015-06-30,2865.5,Car,2007,Toyota,Camry Solara,SLE V6,Convertible,115103,1,NA
16066,C,2013-08-27,11375,2015-01-28,7149.4,Truck,2008,Nissan,Titan,SE,Pickup,80074,1,4X2
3072,B,2014-01-07,8370,2015-03-25,5688,Car,2010,Ford,Fusion,SEL,Sedan,98570,1,AWD
3608,B,2014-04-17,9140,2015-11-11,2812,SUV,2005,Nissan,Pathfinder,LE,SUV,104478,1,4WD
19686,C,2013-11-12,9960,2015-06-25,3910,Car,2007,Toyota,Camry,CE,Sedan,67824,1,FWD
33913,A,2015-01-16,10100,2015-11-10,6092.58,SUV,2009,Kia,Borrego,LX,SUV,93582,1,4X2
32251,B,2012-09-20,5740,2015-05-05,2010.51,SUV,2004,Buick,Rendezvous,CX,SUV,114498,1,NA
12887,C,2013-05-22,12880,2015-01-19,6708,Car,2006,Chrysler,300,C,Sedan,77683,1,RWD
8401,B,2011-10-18,11150,2015-04-21,6302.5,Car,2010,Volkswagen,Jetta,S PZEV,Sedan,42014,1,NA
22584,B,2012-10-02,9040,2015-05-15,3616,SUV,2004,Honda,Pilot,EX,SUV,116016,1,NA
34678,B,2014-04-29,7040,2015-10-08,2950,Car,2007,Nissan,Versa,1.8 S,Hatchback,84199,1,FWD
35309,C,2014-04-15,10775,2015-08-28,3981,Car,2008,Audi,A4,2.0T,Sedan,82716,1,FWD
2994,C,2013-12-12,7940,2015-08-12,5375.31,Car,2008,Scion,tC,Base,Hatchback,99662,1,FWD
35331,C,2014-04-24,12275,2015-11-25,3759,Car,2007,BMW,3 Series,328i,Sedan,79308,1,RWD
23408,A,2013-05-02,6140,2015-06-23,3154,Car,2007,Kia,Spectra,EX,Sedan,94118,1,NA
9346,B,2013-08-27,9170,2015-01-19,6231,Car,2008,Chevrolet,Malibu,LT,Sedan,80433,1,FWD
3469,D,2014-03-25,10240,2015-04-15,5388,Car,2010,Nissan,Altima,2.5,Sedan,97050,1,FWD
32986,B,2013-11-05,8840,2015-12-29,3050.74,Car,2008,Nissan,Maxima,3.5 SE,Sedan,84686,1,FWD
23540,C,2013-05-29,7840,2015-04-21,7156.63,Car,2008,Scion,xB,Base,Wagon,97432,1,FWD
17520,C,2013-08-29,7740,2015-02-26,4815.5,SUV,2008,Saturn,Vue,XR,SUV,99046,1,FWD
8923,A,2012-12-11,6540,2015-12-29,3082,SUV,2004,Ford,Explorer,XLS,SUV,56434,1,NA
24955,B,2014-05-12,9040,2015-01-06,6390.36,Car,2009,Volkswagen,Passat,Komfort,Sedan,84684,1,FWD
4841,B,2012-03-07,6175,2015-02-03,2954.62,Car,2006,Kia,Spectra,EX,Sedan,72342,1,NA
32794,B,2013-07-29,7800,2015-09-15,1513.92,Car,2007,Pontiac,G6,Base,Sedan,66822,1,FWD
18070,B,2014-04-02,11475,2015-08-05,4409.7,SUV,2008,Volvo,XC90,3.2,SUV,86873,1,FWD
28206,C,2014-07-03,8240,2015-11-19,3482,SUV,2008,Pontiac,Torrent,GXP,SUV,85340,1,FWD
29803,C,2014-06-17,10150,2015-04-30,6271,Car,2011,Hyundai,Sonata,GLS,Sedan,79484,1,FWD
1817,A,2013-04-24,9725,2015-08-06,2196,Car,2011,Chevrolet,Malibu,LS Fleet,Sedan,82665,1,NA
9948,B,2014-07-15,9540,2015-04-06,5367,Truck,2005,Ford,F-150,XL,Pickup,100200,1,4WD
4443,C,2015-04-16,9200,2015-12-23,6394,Car,2009,Honda,Civic,LX,Coupe,46158,1,FWD
28932,C,2013-01-22,7480,2015-07-23,966.5,Car,2005,Ford,Freestyle,SE,Wagon,67627,1,NA
13488,B,2011-11-09,5775,2015-04-08,1418.98,Van,2005,Dodge,Grand Caravan,SE,Mini-Van,97548,1,NA
9392,D,2013-09-17,7270,2015-03-23,4076,Car,2007,Mercury,Milan,V6,Sedan,79033,1,FWD
27562,D,2014-06-04,7390,2015-03-11,5186,Car,2011,Hyundai,Accent,GLS,Sedan,52409,1,FWD
1144,C,2012-10-31,5200,2015-10-21,552,Car,2004,Pontiac,Grand Am,SE1,Sedan,96158,1,NA
18253,A,2014-06-04,7340,2015-04-30,5484.12,Truck,2005,Dodge,Ram Pickup 1500,ST,Pickup,103765,1,RWD
25781,C,2014-11-25,7525,2015-07-21,8546.95,Car,2009,Chevrolet,Malibu,LT2,Sedan,86094,1,FWD
3717,C,2014-05-08,9740,2015-02-12,7215.6,Car,2010,Honda,Accord,LX,Sedan,105820,1,FWD
24244,C,2013-11-19,8070,2015-08-04,5191,Car,2011,Ford,Fusion,SE,Sedan,95128,1,FWD
10150,A,2011-07-27,8675,2015-10-21,2177,SUV,2007,Chevrolet,Equinox,LS,SUV,122305,1,NA
15796,B,2015-02-25,11200,2015-11-25,9777,Car,2008,Mercedes-Benz,CLK,CLK 350,Coupe,91704,1,RWD
33334,B,2014-03-20,8940,2015-03-24,3760,SUV,2005,Volvo,XC90,V8,SUV,82058,1,AWD
16176,B,2014-07-10,9370,2015-12-17,3623.27,Car,2008,Nissan,Altima,2.5 S,Sedan,86319,1,FWD
3314,C,2014-02-20,9840,2015-09-02,5733.76,Car,2008,Chevrolet,Impala,SS,Sedan,95829,1,FWD
21359,B,2014-05-08,9640,2015-01-26,5298,Car,2009,Nissan,Altima,2.5 S,Sedan,86299,1,FWD
35279,B,2014-03-25,5940,2015-04-28,3308.25,Car,2008,Nissan,Versa,1.8 S,Hatchback,104132,1,FWD
26035,A,2015-06-30,6320,2015-12-16,5662.37,SUV,2007,Nissan,Xterra,S,SUV,98428,1,RWD
32014,C,2011-11-23,8575,2015-01-29,3873.5,Car,2009,Chevrolet,Impala,LT,Sedan,80824,1,NA
24513,B,2014-01-30,6540,2015-05-26,2612.42,Car,2005,Pontiac,G6,GT,Sedan,80879,1,FWD
17450,A,2013-08-07,5540,2015-09-10,286,SUV,2004,Ford,Escape,XLT,SUV,97418,1,FWD
517,B,2012-04-24,7710,2015-05-27,3695.77,Truck,2002,Dodge,Ram Pickup 1500,SLT,Pickup,87127,1,NA
18831,D,2012-04-10,6610,2015-01-08,1031.5,Car,2009,Chrysler,PT Cruiser,Base,Wagon,91188,1,NA
34429,C,2013-12-03,10900,2015-06-18,6543.15,SUV,2009,Dodge,Nitro,SE,SUV,77446,1,4X4
28439,C,2011-11-22,9785,2015-06-25,1579,Car,2006,Chrysler,300,Base,Sedan,85954,1,NA
13648,B,2012-04-17,6870,2015-08-19,1762,Car,2007,Chevrolet,HHR,LT,Wagon,101052,1,NA
20151,B,2014-09-09,9765,2015-05-21,9654.5,Car,2011,Buick,Regal,CXL,Sedan,89825,1,FWD
2765,B,2013-11-07,10245,2015-01-28,6749.66,Car,2011,Toyota,Camry,LE V6,Sedan,93922,1,FWD
30296,B,2012-07-24,6565,2015-01-22,681.6,Car,2006,Chevrolet,Impala,LS,Sedan,109846,1,NA
30276,B,2012-06-19,5210,2015-07-27,777,Car,2006,Pontiac,Grand Prix,Base,Sedan,113292,1,NA
25428,C,2014-08-06,7925,2015-12-15,3037.35,Car,2011,Mitsubishi,Galant,FE,Sedan,75337,1,FWD
22485,B,2012-09-04,11275,2015-09-29,5296,Car,2006,BMW,3 Series,325i,Sedan,106801,1,NA
33923,C,2015-01-21,8e3,2015-09-29,4552.84,SUV,2005,Honda,CR-V,LX,SUV,66676,1,FWD
29544,B,2014-02-11,9400,2015-01-08,6929.5,Car,2009,Chevrolet,Malibu,LT2,Sedan,90653,1,FWD
28950,C,2013-01-29,7725,2015-01-22,5033,Car,2008,Pontiac,G6,Base,Sedan,86576,1,NA
14068,B,2012-11-15,5090,2015-07-29,1351.1,Car,2004,Chevrolet,Malibu Maxx,LT,Hatchback,97454,1,FWD
252,B,2011-11-22,9105,2015-02-18,4013,Car,2010,Chevrolet,Impala,LT,Sedan,127570,1,NA
22248,B,2012-06-05,4750,2015-02-03,3148.85,Truck,2006,Ford,Ranger,XL,Pickup,107980,0,NA
2789,B,2013-11-11,5740,2015-07-16,2574.4,Car,2007,Chevrolet,Malibu,LS,Sedan,72392,1,FWD
23942,B,2013-09-23,8740,2015-06-02,6869.77,Car,2012,FIAT,500,Pop,Hatchback,60966,1,FWD
9162,B,2013-05-21,8005,2015-06-09,3022,Car,2006,Buick,Lucerne,CX,Sedan,90075,1,FWD
13708,B,2012-06-01,6010,2015-12-23,2882.35,SUV,2002,GMC,Yukon XL,1500 SLT,SUV,115768,1,NA
9062,A,2013-03-28,7040,2015-07-14,1881,Car,2008,Ford,Focus,S,Coupe,77167,1,NA
13608,A,2012-03-08,5725,2015-10-21,307,Car,2005,Chevrolet,Aveo,LS,Sedan,45739,1,NA
28502,B,2012-02-07,8805,2015-01-27,7426.25,Truck,2005,Chevrolet,Silverado 1500,LS,Pickup,93097,1,NA
10324,B,2012-03-14,7575,2015-02-26,2248.61,Car,2006,Hyundai,Sonata,GL,Sedan,95310,1,NA
3539,B,2014-04-04,10180,2015-02-18,7013.16,Car,2011,Chrysler,200,LX,Sedan,62742,1,FWD
31562,B,2014-05-09,11675,2015-06-04,7582,Truck,2007,Chevrolet,Silverado 1500,LT1,Pickup,71847,1,RWD
2553,C,2013-09-25,7800,2015-02-27,4908,Car,2010,Chevrolet,Impala,LS,Sedan,93684,1,FWD
12228,A,2014-09-22,5205,2015-11-18,2372.5,Car,2007,Dodge,Caliber,SXT,Wagon,87042,1,FWD
27436,C,2014-03-12,11945,2015-12-02,7295.44,SUV,2010,Ford,Edge,SEL,SUV,90929,1,FWD
7264,C,2014-03-14,11275,2015-09-15,3150,Car,2005,Mercedes-Benz,E-Class,E 320,Sedan,89414,1,RWD
34741,C,2014-05-22,9140,2015-07-09,4672,Car,2009,Chrysler,300,LX,Sedan,86476,1,RWD
29227,C,2013-07-26,6300,2015-08-20,2881,Car,2008,Ford,Focus,SE,Sedan,97797,1,FWD
18302,C,2014-06-25,10975,2015-08-19,5639,SUV,2009,Kia,Borrego,LX,SUV,104351,1,4X2
16518,C,2012-04-19,8010,2015-05-07,90,Car,2006,Mazda,Mazda3,i,Sedan,86681,0,NA
11209,C,2013-06-03,8740,2015-04-30,6245,Car,2009,Hyundai,Sonata,GLS,Sedan,56434,1,FWD
4119,B,2014-09-02,8540,2015-12-15,3938.63,SUV,2006,Volvo,XC90,2.5T,SUV,78583,1,FWD
19411,B,2013-06-11,8940,2015-12-03,1663.7,Car,2008,Chrysler,Sebring,LX,Convertible,73972,1,FWD
16329,B,2011-11-09,8075,2015-01-15,3428,Car,2008,Chevrolet,Impala,LT,Sedan,137552,1,NA
13771,B,2012-07-16,8510,2015-11-25,3387,Truck,2003,Dodge,Ram Pickup 1500,Laramie,Pickup,108549,1,NA
34215,B,2013-09-18,7500,2015-06-04,3964.25,SUV,2006,Pontiac,Torrent,Base,SUV,73131,1,FWD
1096,B,2012-10-18,8340,2015-07-15,3084.93,Car,2009,Chrysler,Sebring,LX,Sedan,65084,1,NA
9471,B,2013-10-31,8440,2015-07-08,7150.39,Car,2010,Chevrolet,HHR,LT,Wagon,50880,1,FWD
8984,B,2013-01-29,6040,2015-06-30,2283,Car,2006,Nissan,Altima,2.5 S,Sedan,99390,1,NA
11996,A,2014-05-16,9765,2015-10-23,6377,Car,2012,Chrysler,200,Touring,Sedan,62722,1,FWD
19144,C,2012-12-12,7810,2015-06-18,1961.5,Car,2004,Cadillac,CTS,Base,Sedan,91422,1,NA
19588,D,2013-09-18,6240,2015-11-25,3466.5,SUV,2005,Honda,Pilot,LX,SUV,108665,1,4WD
